# Accelerometer Data File
# Started @Mon Jul 18 22:39:18 CEST 2016
#
#
# sensor Vendor: STMicroelectronics
# sensor Name: 3-axis Accelerometer sensor
# sensor Resolution: 0.009576807m/sec^2; Max Range: 39.2266; Min Delay: 10000 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:FASTEST
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-3.948 -0.128 -1.977 10
-3.553 -3.278 -3.426 10
-2.086 -5.441 -0.73 10
-0.808 -4.889 4.298 10
-1.15 -3.848 3.946 10
-2.233 -2.817 2.318 10
-3.863 -2.199 0.328 10
-6.398 -2.686 -2.617 10
-6.224 -3.572 0.238 10
-2.904 -2.956 4.619 10
0.101 -3.238 6.941 10
1.642 -2.906 6.609 10
2.219 -2.805 6.224 10
1.997 -3.369 5.351 10
1.823 -4.023 3.661 10
2.546 -6.379 -10.486 10
6.325 -4.663 -11.79 10
7.64 0.655 -0.51 10
3.282 1.08 1.988 10
-0.208 1.084 4.547 10
-1.86 1.683 5.325 10
-1.682 2.824 4.215 10
-1.031 4.102 2.854 10
-0.532 4.657 1.026 10
-0.047 4.803 -0.558 10
0.189 4.693 -1.649 10
-0.018 4.233 -2.277 10
-0.551 3.292 -1.877 10
-1.461 2.403 -1.482 10
-1.134 2.386 -2.403 10
0.194 3.061 -3.3 10
0.588 2.988 -2.479 10
0.822 2.663 -0.619 10
0.947 2.069 0.95 10
1.128 1.466 1.536 10
1.549 1.414 1.046 10
2.213 1.523 -0.195 10
2.923 0.526 -1.391 10
2.837 -1.439 -1.234 10
2.545 -2.252 -1.154 10
2.385 -2.044 -2.211 10
2.095 -1.107 -2.765 10
1.291 0.218 -1.101 10
0.377 1.567 0.887 10
-0.091 2.375 2.264 10
-0.323 2.344 2.933 10
-0.29 1.817 3.019 10
0.013 1.256 2.252 10
0.331 0.579 0.984 10
0.479 -0.245 -0.656 10
0.508 -1.333 -1.97 10
1.207 -1.708 -1.437 10
1.854 -2.27 -1.491 10
1.936 -2.43 -2.661 10
1.337 -2.411 -2.584 10
0.324 -2.524 -2.136 10
-0.906 -3.107 -2.724 10
-2.082 -4.262 -2.624 10
-2.934 -4.654 -0.853 10
-3.382 -3.698 -0.13 10
-3.724 -3.259 0.675 10
-3.938 -2.976 0.944 10
-3.992 -1.756 0.496 10
-3.395 0.375 -0.76 10
-2.702 1.777 -2.097 10
-1.759 2.306 -2.611 10
-0.902 1.989 -3.264 10
-0.036 1.195 -3.601 10
0.63 -0.018 -3.439 10
1.041 -1.369 -3.087 10
1.411 -2.085 -1.925 10
1.761 -1.86 -0.396 10
2.171 -0.501 0.823 10
2.264 0.979 1.267 10
1.917 2.544 0.959 10
1.587 3.677 1.285 10
1.075 4.439 1.821 10
0.373 4.926 2.104 10
-0.31 5.123 2.195 10
-0.787 5.05 2.122 10
-0.933 4.665 1.901 10
-0.779 4.052 1.702 10
-0.399 3.492 1.532 10
-0.058 2.936 1.413 10
0.188 2.53 1.056 10
0.195 1.846 1.011 10
0.021 0.705 1.332 10
-0.015 -0.382 1.458 10
0.158 -1.499 1.596 10
0.306 -2.512 1.971 10
0.767 -2.606 1.532 10
1.328 -1.94 0.397 10
1.85 -1.375 -1.211 10
2.38 -1.264 -2.322 10
2.478 -1.094 -2.59 10
2.411 -1.071 -1.986 10
2.032 -0.731 -1.598 10
1.002 -0.468 -1.162 10
-0.399 -0.318 -0.563 10
-1.264 -0.165 -0.153 10
-1.603 -0.132 0.214 10
-1.796 0.122 0.236 10
-2.108 0.67 -0.493 10
-2.612 1.508 -1.435 10
-3.084 2.219 -1.654 10
-3.258 2.773 -2.057 10
-2.923 1.685 -2.558 10
-1.786 -0.93 -2.345 10
0.331 -2.794 -1.844 10
0.996 -4.471 -1.082 10
0.646 -5.317 0.965 10
-0.521 -4.259 5.255 10
-1.503 -3.385 6.85 10
-1.973 -3.141 6.794 10
-3.284 -3.741 3.581 10
-5.395 -3.78 -1.715 10
-6.545 -3.669 -1.026 10
-5.347 -3.104 3.98 10
-2.494 -1.466 3.461 10
0.263 0.153 1.201 10
2.236 1.284 0.004 10
4.012 1.595 -0.392 10
4.878 0.858 0.999 10
4.174 -0.511 2.33 10
2.792 -1.304 2.7 10
1.788 -1.562 3.585 10
1.239 -1.811 4.58 10
1.012 -1.5 4.277 10
1.014 -0.738 2.574 10
1.335 -0.483 -1.139 10
1.555 -0.219 -4.921 10
1.192 0.896 -3.67 10
0.676 1.556 -0.519 10
-0.175 1.694 -1.14 10
-1.786 1.998 -4.163 10
-2.728 2.255 -3.186 10
-2.61 2.021 -0.342 10
-1.944 1.931 0.363 10
-1.051 2.057 -0.25 10
0.027 2.273 -0.914 10
0.929 2.175 -0.995 10
1.655 1.751 -1.016 10
2.231 1.472 -1.673 10
2.456 1.066 -2.333 10
2.426 0.865 -1.565 10
2.441 1.063 -0.107 10
2.352 1.646 1.187 10
2.16 2.093 2.749 10
2.073 2.358 3.293 10
2.021 2.157 2.524 10
2.181 2.027 1.84 10
2.463 1.773 1.303 10
2.604 1.354 1.129 10
2.783 0.607 1.077 10
2.652 -0.824 0.711 10
2.429 -1.56 -0.463 10
1.936 -0.904 -1.606 10
1.062 0.677 -2.385 10
0.361 1.876 -2.344 10
-0.605 2.093 -2.67 10
-1.855 1.263 -3.524 10
-3.427 -0.758 -4.705 10
-4.619 -3.527 -4.83 10
-4.717 -5.777 -3.442 10
-4.633 -6.397 -1.692 10
-4.101 -5.826 -1.196 10
-2.906 -4.382 0.431 10
-2.331 -3.823 1.138 10
-2.917 -3.742 -0.716 10
-3.297 -2.868 -1.679 10
-3.157 -2.107 -1.149 10
-2.299 -2.655 -0.577 10
-1.913 -4.174 -0.623 10
-1.584 -5.566 -1.982 10
-1.029 -5.604 -4.042 10
-0.263 -4.078 -4.466 10
0.478 -1.223 -3.571 10
1.24 1.519 -2.084 10
1.806 3.668 -0.092 10
2.168 4.965 1.83 10
1.969 5.623 2.828 10
1.384 5.638 2.993 10
0.72 5.126 2.961 10
-0.041 4.053 2.398 10
-0.606 2.82 1.77 10
-0.605 1.952 1.541 10
-0.166 1.567 1.223 10
0.548 1.764 0.868 10
1.338 2.079 0.842 10
1.954 2.336 0.964 10
2.284 2.749 0.902 10
2.289 3.31 0.924 10
2.103 3.789 1.116 10
1.668 3.884 1.323 10
1.269 3.979 1.105 10
1.081 3.805 1.261 10
0.913 3.269 1.333 10
0.77 2.503 1.01 10
0.693 1.666 0.582 10
0.71 0.646 0.041 10
0.725 -0.495 -0.798 10
0.644 -1.557 -1.916 10
0.683 -2.729 -3.009 10
1.201 -4.188 -3.07 10
2.149 -5.226 -1.996 10
3.46 -5.289 -1.158 10
3.605 -5.002 -0.999 10
3.512 -4.243 -1.287 10
3.635 -3.422 -1.434 10
3.685 -2.106 -1.584 10
3.333 -1.938 -2.201 10
1.216 -2.641 -1.171 10
-1.111 -2.687 1.091 10
-3.905 -4.366 0.793 10
-6.307 -4.093 1.506 10
-7.538 -2.132 3.441 10
-8.473 -0.04 4.045 10
-8.462 3.126 5.373 10
-8.133 6.976 6.051 10
-6.958 8.787 4.11 10
-6.581 7.365 0.665 10
-6.922 4.543 -1.4 10
-7.376 4.063 -0.786 10
-6.466 4.837 -0.604 10
-4.527 4.224 -2.328 10
-1.971 1.423 -3.121 10
-0.472 -1.649 0.242 10
0.462 -3.51 4.372 10
1.682 -4.753 7.244 10
2.885 -5.45 8.408 10
3.941 -5.241 7.98 10
4.676 -4.191 5.743 10
5.113 -3.057 3.574 10
5.369 -1.303 2.156 10
5.565 0.197 2.38 10
5.861 0.901 3.047 10
5.861 1.544 2.958 10
5.577 2.268 2.335 10
5.002 2.481 1.653 10
4.346 2.431 0.832 10
3.532 1.964 -0.008 10
2.645 0.957 -0.757 10
1.872 0.017 -1.121 10
1.176 -0.57 -1.285 10
0.593 -0.875 -1.268 10
0.06 -1.106 -1.193 10
-0.514 -1.452 -3.84 10
-1.04 -1.764 -8.24 10
-0.307 -0.941 -6.252 10
0.214 -0.528 -0.835 10
0.287 -0.337 1.437 10
0.345 -0.2 1.845 10
0.733 -0.094 1.669 10
0.944 -0.274 1.062 10
1.108 -1.229 0.689 10
1.135 -1.106 0.499 10
1.09 -1.021 0.07 10
0.904 -0.73 -0.419 10
0.813 -0.553 -0.377 10
0.473 -0.498 -0.623 10
-0.185 -0.336 -0.656 10
-0.632 -0.026 -0.892 10
-0.836 0.165 -0.596 10
-0.58 0.122 -0.088 10
-0.263 -0.078 0.23 10
0.055 -0.329 0.431 10
0.205 -0.469 0.5 10
0.133 -0.56 0.45 10
-0.216 -0.667 -0.172 10
-0.729 -0.669 -1.361 10
-1.552 -0.465 -3.483 10
-2.164 -0.487 -4.979 10
-1.956 -1.223 -3.852 10
-1.364 -2.186 -1.191 10
-1.305 -2.761 0.625 10
-1.614 -2.665 0.235 10
-2.177 -2.209 -1.874 10
-3.243 -1.928 -4.418 10
-4.177 -1.58 -4.554 10
-4.423 -0.594 -1.815 10
-4.058 0.274 0.417 10
-3.385 0.66 1.487 10
-2.909 0.844 1.994 10
-3.135 0.777 1.467 10
-4.088 0.76 0.579 10
-5.783 0.597 -0.892 10
-7.842 0.641 -1.854 10
-9.074 0.689 -3.056 10
-7.969 1.361 -3.156 10
-4.983 2.018 -3.064 10
-1.028 2.687 -2.103 10
2.418 2.022 -0.427 10
4.434 1.182 2.123 10
5.275 0.072 4.539 10
5.317 -0.253 4.74 10
4.94 0.857 3.999 10
5.006 1.892 4.039 10
5.359 2.875 3.635 10
5.65 3.794 2.384 10
5.689 4.406 0.904 10
5.18 4.603 -0.418 10
4.179 4.625 -1.229 10
3.149 4.214 -1.718 10
2.386 3.664 -2.305 10
2.035 3.056 -2.842 10
1.978 2.457 -2.514 10
1.918 2.229 -1.797 10
1.545 2.359 -1.54 10
0.563 2.752 -1.748 10
-0.931 3.149 -1.961 10
-1.864 2.8 -1.618 10
-1.255 1.96 -0.681 10
0.024 0.867 0.041 10
1.039 -0.236 0.322 10
1.547 -1.022 -0.209 10
1.746 -1.342 -1.309 10
1.985 -1.51 -2.471 10
2.424 -1.609 -3.336 10
2.983 -1.775 -3.381 10
3.443 -1.865 -2.948 10
3.323 -1.997 -2.412 10
3.06 -1.815 -1.274 10
2.831 -1.314 -0.164 10
2.031 -0.985 0.549 10
0.983 -0.455 1.003 10
0.178 0.115 1.687 10
-0.675 0.155 2.156 10
-1.65 -0.178 2.371 10
-2.27 -0.591 2.522 10
-2.267 -0.644 2.994 10
-1.893 -0.373 3.048 10
-1.549 -0.361 2.786 10
-1.446 -0.489 2.283 10
-1.723 -0.75 1.641 10
-2.697 -0.839 -0.651 10
-4.082 -1.083 -7.145 10
-4.01 -1.267 -10.585 10
-3.678 -0.804 -9.664 10
-3.25 -0.414 -6.293 10
-2.632 0.118 -3.181 10
-2.127 0.382 -1.415 10
-2.052 -0.121 -1.006 10
-2.166 -1.694 -0.251 10
-2.484 -4.361 -0.027 10
-2.813 -5.778 0.802 10
-2.833 -4.812 5.54 10
-2.171 -2.71 8.899 10
-2.315 -2.077 9.69 10
-3.42 -2.369 9.022 10
-4.75 -3.477 7.629 10
-7.498 -5.353 1.074 10
-9.869 -8.627 -8.884 10
-6.287 -7.592 -0.902 10
-0.108 -0.955 3.531 10
5.065 4.268 2.79 10
7.023 7.125 1.718 10
6.226 6.921 0.236 10
4.483 4.471 -0.08 10
2.526 0.714 1.315 10
1.274 -3.235 4.079 10
0.793 -5.411 6.654 10
0.619 -5.603 6.204 10
1.876 -3.801 4.368 10
2.852 -1.214 2.363 10
3.428 0.725 0.756 10
3.577 1.971 -0.569 10
3.46 2.627 -3.278 10
3.407 2.942 -6.846 10
2.705 3.777 -4.024 10
2.546 4.088 -0.424 10
2.8 4.067 1.41 10
-0.341 2.282 -0.212 10
-1.125 1.226 -0.941 10
-0.763 1.258 -0.2 10
-0.592 2.374 -1.396 10
-0.688 3.377 -3.419 10
-0.877 3.453 -3.379 10
-0.721 2.737 -1.093 10
-0.157 2.076 1.17 10
0.289 1.972 2.268 10
0.63 2.472 2.317 10
0.791 3.122 1.663 10
0.755 3.645 1.083 10
-0.147 3.781 0.414 10
-1.942 1.843 -2.763 10
-2.429 -3.461 -6.969 10
-1.238 -6.562 -5.41 10
-0.312 -5.906 -2.663 10
0.158 -6.272 -2.284 10
1.236 -6.153 -1.737 10
2.345 -3.168 1.203 10
2.576 0.389 3.444 10
2.224 2.22 4.263 10
2.303 2.653 4.113 10
2.753 2.457 2.891 10
3.159 1.694 1.818 10
3.257 0.749 1.231 10
2.759 0.933 1.926 10
2.474 1.443 3.294 10
2.373 0.833 3.456 10
1.877 -0.473 2.015 10
1.689 -2.124 -0.668 10
1.805 -3.928 -4.143 10
1.392 -5.139 -4.711 10
0.287 -3.806 -2.672 10
-0.568 -2.132 -1.465 10
-0.615 0.036 -0.887 10
-0.562 2.472 -0.075 10
-0.652 3.905 1.311 10
-1.397 3.446 0.645 10
-2.49 1.162 -0.496 10
-3.611 -2.151 -1.316 10
-4.879 -5.263 -2.254 10
-5.589 -5.573 -3.226 10
-5.375 -4.472 -4.576 10
-4.786 -2.758 -3.239 10
-3.497 -1.284 -0.933 10
-1.872 0.179 0.366 10
-0.572 0.136 -0.307 10
0.087 -1.316 -2.948 10
0.406 -3.452 -5.343 10
0.4 -4.744 -4.541 10
0.437 -3.83 -2.01 10
0.661 -1.163 -0.266 10
0.974 1.073 0.329 10
1.126 2.732 0.201 10
1.203 3.709 -0.111 10
1.505 4.114 -0.091 10
1.579 3.857 0.003 10
1.266 3.325 0.296 10
0.812 2.898 0.249 10
0.455 2.892 0.06 10
0.375 3.249 0.295 10
0.647 3.735 0.99 10
1.091 4.059 1.813 10
1.335 4.127 2.14 10
1.305 4.137 2.15 10
1.123 4.051 1.711 10
0.89 3.827 1.126 10
0.723 3.375 0.789 10
0.608 2.71 0.883 10
0.444 1.896 1.165 10
0.218 0.896 1.359 10
0.076 -0.279 1.783 10
0.051 -1.552 2.053 10
-0.048 -2.25 2.572 10
0.145 -2.482 2.409 10
0.596 -1.82 1.47 10
0.804 -0.871 -0.762 10
1.051 -0.741 -2.09 10
0.773 -1.184 -2.149 10
0.153 -1.264 -1.675 10
-0.146 -0.525 -1.395 10
-0.252 0.311 -1.23 10
-0.442 0.754 -1.322 10
-0.803 0.79 -1.457 10
-0.964 0.496 -0.881 10
-0.824 -0.044 0.327 10
-0.613 -0.815 1.173 10
-0.56 -1.329 1.668 10
-0.719 -1.282 1.492 10
-1.233 -0.852 0.378 10
-2.36 -0.275 -2.296 10
-3.71 0.018 -4.92 10
-3.985 -0.189 -5.298 10
-3.113 -0.067 -5.725 10
-2.551 -0.664 -6.282 10
-2.529 -2.261 -4.929 10
-2.379 -4.293 -4.178 10
-2.15 -5.734 -3.829 10
-0.28 -3.962 5.603 10
1.057 -0.661 11.249 10
1.003 0.697 8.632 10
1.127 1.213 6.649 10
0.824 1.187 5.329 10
-0.171 0.826 3.322 10
-0.947 -0.97 3.343 10
-1.602 -3.235 3.715 10
-2.097 -5.67 3.163 10
-0.792 -9.007 -11.486 10
5.345 -7.46 -6.243 10
3.63 -2.525 7.248 10
1.147 -1.238 9.256 10
-0.251 -0.847 6.856 10
0.083 0.03 4.757 10
0.463 -0.033 3.523 10
0.692 -0.297 2.593 10
0.847 -0.594 1.049 10
1.15 -0.259 -0.623 10
1.457 0.542 -4.121 10
1.932 1.625 -8.035 10
1.368 3.953 -4.982 10
-0.241 4.722 -1.493 10
-1.889 4.956 -0.361 10
-1.968 4.831 -1.307 10
-1.228 3.003 -0.22 10
-0.217 1.16 2.042 10
0.519 0.863 2.967 10
0.838 1.501 2.36 10
0.711 2.109 1.426 10
0.502 2.372 0.74 10
0.331 2.376 0.218 10
0.186 2.121 -0.26 10
0.382 0.944 -4.431 10
1.111 -0.236 -6.238 10
1.388 -0.117 -4.356 10
1.06 0.144 -3.196 10
0.841 0.405 -2.937 10
0.818 1.037 -2.16 10
0.762 2.097 -0.005 10
0.289 3.361 2.494 10
-0.11 3.516 2.865 10
-0.081 2.88 2.57 10
0.521 2.592 1.873 10
1.149 2.936 2.022 10
1.414 2.918 2.587 10
1.531 2.454 2.501 10
1.645 1.708 2.475 10
1.834 0.727 2.184 10
1.831 -0.284 1.5 10
1.82 -2.608 -3.079 10
2.026 -4.64 -6.9 10
2.832 -4.073 -3.598 10
2.85 -3.493 -1.523 10
1.272 -3.678 -2.181 10
0.119 -3.836 -1.971 10
-0.779 -3.607 -1.085 10
-1.701 -3.884 -1.252 10
-2.634 -5.53 -1.42 10
-3.526 -5.072 -0.287 10
-3.363 -2.918 1.741 10
-3.147 -2.023 3.066 10
-3.186 -1.881 1.389 10
-3.16 -1.529 -1.24 10
-3.327 -0.669 -2.417 10
-3.399 -0.465 -3.339 10
-3.783 -2.056 -4.763 10
-3.784 -4.298 -5.692 10
-2.595 -4.773 -4.657 10
-0.776 -3.537 -3.088 10
0.551 -1.52 -1.53 10
1.538 0.536 0.545 10
2.427 2.215 1.628 10
3.021 3.657 1.939 10
3.193 4.946 1.038 10
2.391 5.236 -0.383 10
1.281 5.022 -0.733 10
0.282 4.296 -0.16 10
-0.452 3.599 0.493 10
-0.812 2.981 1.125 10
-0.782 2.536 1.305 10
-0.376 2.299 1.321 10
0.367 2.242 1.43 10
1.003 2.276 1.296 10
1.428 2.195 1.201 10
1.63 2.044 1.15 10
1.588 1.857 1.095 10
1.386 1.637 1.149 10
1.135 1.482 1.181 10
0.849 1.265 1.442 10
0.618 1.017 1.97 10
0.444 0.864 2.592 10
0.598 0.657 3.022 10
0.753 0.419 3.211 10
0.781 0.153 2.709 10
0.746 0.249 1.119 10
0.887 0.449 -0.207 10
0.997 0.766 -1.16 10
0.785 0.904 -2.044 10
0.318 -0.443 -3.193 10
-0.35 -2.252 -4.235 10
-0.479 -2.734 -4.312 10
0.008 -1.65 -3.475 10
0.257 -0.356 -2.076 10
0.128 0.144 -0.489 10
-0.039 -0.059 1.429 10
-0.251 -0.277 2.76 10
-0.39 -0.629 3.38 10
-0.497 -0.876 3.111 10
-0.973 -0.668 1.929 10
-2.22 -0.058 -0.521 10
-3.576 0.654 -3.813 10
-3.899 0.787 -5.474 10
-3.078 0.768 -5.418 10
-1.693 0.562 -5.031 10
-1.265 -1.122 -3.158 10
-1.604 -3.889 -2.368 10
-1.667 -5.81 1.212 10
-0.94 -4.66 6.78 10
-0.053 -2.642 7.894 10
0.192 -2.163 6.398 10
-0.446 -1.834 4.388 10
-1.376 -0.677 0.682 10
-2.083 0.467 -0.98 10
-2.676 0.059 0.721 10
-4.83 -1.291 0.39 10
-3.692 -5.756 -3.354 10
-0.504 -7.852 -1.261 10
1.407 -4.653 4.277 10
2.619 -2.456 5.28 10
3.262 -0.745 2.684 10
4.039 -0.3 -1.247 10
4.04 1.264 0.221 10
2.18 0.491 4.267 10
0.479 -0.876 5.78 10
-0.128 -1.194 5.202 10
0.117 -0.273 3.725 10
0.355 0.848 1.568 10
0.604 1.703 0.032 10
1.026 2.472 -1.34 10
1.501 2.966 -4.033 10
2.204 3.911 -7.147 10
1.716 5.39 -5.51 10
0.45 5.471 -2.166 10
-0.206 3.924 0.713 10
-0.211 2.032 2.477 10
-0.19 1.372 2.626 10
-0.249 1.459 1.967 10
-0.353 1.623 1.374 10
-0.593 1.642 0.486 10
-2.439 1.124 -6.163 10
-3.212 -1.435 -7.883 10
-1.055 -0.55 -4.819 10
1.239 2.348 -1.191 10
1.322 3.708 1.685 10
0.983 3.449 3.008 10
1.134 2.406 3.155 10
1.512 1.795 3.115 10
1.775 1.555 3.054 10
1.873 1.46 2.903 10
1.892 1.253 2.527 10
1.884 0.869 1.843 10
1.851 0.136 1.211 10
1.743 -0.92 -1.03 10
1.681 -2.439 -5.064 10
1.487 -2.738 -5.092 10
1.226 -2.551 -3.764 10
1.767 -2.727 -3.629 10
0.591 -3.514 -4.524 10
-0.821 -2.611 -4.727 10
-0.894 -0.686 -0.651 10
-0.287 0.174 2.559 10
-0.112 0.355 2.743 10
0.028 -1.119 0.753 10
-0.103 -2.998 -1.14 10
-0.688 -4.224 -1.612 10
-1.36 -4.267 -1.477 10
-1.776 -3.84 -0.803 10
-2.038 -3.99 0.026 10
-2.498 -4.867 -0.45 10
-2.903 -4.871 -2.103 10
-2.845 -2.824 -2.634 10
-2.345 -0.421 -1.706 10
-2.498 0.749 -1.631 10
-3.231 0.993 -2.528 10
-3.589 0.704 -2.508 10
-3.221 0.521 -1.852 10
-2.201 0.857 -1.184 10
-0.49 1.633 -0.927 10
1.213 2.254 -0.662 10
2.695 2.942 -0.268 10
3.753 3.838 0.421 10
4.369 4.772 0.991 10
4.492 5.39 1.547 10
4.103 5.575 1.995 10
3.107 5.103 1.873 10
2.124 4.291 1.738 10
1.308 3.319 1.779 10
0.798 2.349 1.731 10
0.546 1.347 1.532 10
0.422 0.704 1.197 10
0.311 0.177 0.862 10
0.228 -0.219 0.595 10
0.196 -0.439 0.458 10
0.125 -0.403 0.653 10
-0.067 -0.165 0.95 10
-0.345 0.187 1.286 10
-0.681 0.427 1.511 10
-0.794 0.677 1.903 10
-0.49 0.549 2.324 10
0.109 -0.281 2.824 10
0.615 -1.045 3.24 10
0.899 -1.251 2.528 10
0.817 -1.005 1.077 10
0.486 -0.491 -0.883 10
-0.312 -0.425 -3.259 10
-1.048 -0.96 -4.899 10
-1.098 -1.398 -5.219 10
-0.738 -0.905 -4.413 10
-0.449 -0.176 -3.135 10
-0.188 0.03 -1.658 10
-0.058 -0.101 -0.294 10
0.085 -0.358 0.7 10
0.171 -0.547 1.319 10
0.206 -0.242 1.541 10
0.073 0.169 1.671 10
-0.399 0.29 0.995 10
-1.634 -0.022 -1.758 10
-3.212 -1.865 -2.875 10
-3.882 -3.678 -3.208 10
-3.907 -4.594 -2.034 10
-3.034 -2.756 2.607 10
-2.291 -0.868 4.786 10
-2.07 -0.618 3.445 10
-3.199 0.064 -2.165 10
-4.646 -0.209 -4.413 10
-4.578 -2.662 -0.197 10
-1.965 -3.99 5.2 10
1.049 -3.013 7.094 10
2.409 -2.402 7.453 10
3.03 -2.429 6.897 10
2.675 -3.16 6.311 10
1.468 -4.542 5.068 10
0.373 -5.398 3.13 10
0.767 -4.711 1.042 10
3.103 -3.223 -12.663 10
5.887 2.494 -12.749 10
5.816 6.27 -0.528 10
1.39 3.522 5.204 10
-0.007 1.222 6.312 10
0.622 1.341 5.845 10
0.81 1.983 4.769 10
0.384 2.0 3.318 10
-0.119 1.998 1.547 10
-0.469 2.367 -0.357 10
-0.784 3.001 -2.872 10
-1.119 3.511 -5.033 10
-1.266 3.211 -3.754 10
-1.389 2.701 -1.663 10
-1.759 2.172 -0.833 10
-2.264 1.567 -1.646 10
-2.796 1.091 -2.774 10
-2.473 1.456 -2.497 10
-0.717 2.328 -1.152 10
0.491 1.914 0.496 10
1.132 1.481 1.765 10
1.639 1.522 1.683 10
2.096 1.672 -0.018 10
2.679 1.16 -1.525 10
2.859 -0.024 -0.596 10
2.616 -0.763 1.531 10
2.105 -0.549 2.559 10
1.679 0.1 2.449 10
1.502 0.469 1.532 10
1.567 0.129 -0.818 10
1.945 -0.486 -3.9 10
2.173 -0.067 -3.398 10
2.102 0.749 -0.575 10
1.728 1.114 1.67 10
1.159 0.856 2.546 10
0.793 0.486 1.335 10
0.403 0.196 -1.702 10
-0.722 -0.064 -3.066 10
-1.52 -0.359 -1.415 10
-1.696 -0.358 0.32 10
-1.673 -0.727 0.736 10
-1.781 -1.663 0.809 10
-2.112 -3.341 0.047 10
-2.512 -5.136 -1.379 10
-2.761 -5.993 -1.93 10
-2.528 -6.238 -1.436 10
-2.31 -6.114 -1.585 10
-2.182 -5.485 -2.03 10
-2.214 -3.851 -2.37 10
-2.01 -2.871 -2.357 10
-1.843 -1.627 -1.388 10
-1.555 0.026 -0.37 10
-0.969 1.049 -0.273 10
-0.441 1.039 -0.789 10
-0.155 0.159 -1.865 10
-0.045 -1.106 -2.738 10
0.191 -1.46 -2.887 10
0.819 -0.926 -2.253 10
1.668 0.389 -1.356 10
2.337 1.936 -0.574 10
2.646 3.389 0.31 10
2.7 4.412 1.253 10
2.568 5.272 1.99 10
2.173 5.641 2.644 10
1.465 5.43 2.931 10
0.586 4.948 2.759 10
-0.274 4.513 2.319 10
-0.841 4.036 1.949 10
-1.205 3.486 1.608 10
-1.3 2.801 1.171 10
-1.222 2.142 0.519 10
-1.005 1.807 -0.169 10
-0.628 1.919 -0.583 10
-0.246 2.037 -1.292 10
0.001 2.066 -1.921 10
0.036 1.808 -1.764 10
0.092 1.119 -0.915 10
0.333 -0.328 0.899 10
0.739 -1.856 2.559 10
1.415 -2.584 4.424 10
2.058 -2.256 4.076 10
2.421 -1.737 2.487 10
2.765 -0.866 0.282 10
2.506 -0.727 -1.391 10
1.652 -1.603 -2.959 10
0.366 -2.468 -4.921 10
-0.454 -1.411 -6.825 10
-0.383 0.436 -6.935 10
0.06 1.151 -5.018 10
0.398 0.648 -2.56 10
0.583 -0.743 -0.045 10
0.352 -2.134 2.216 10
0.058 -1.852 3.141 10
-0.309 -0.813 3.068 10
-1.347 -0.637 2.046 10
-3.082 -2.099 -0.571 10
-5.075 -3.915 -5.539 10
-5.74 -4.635 -5.502 10
-4.192 -3.628 0.9 10
-1.618 -0.206 6.843 10
-0.163 1.245 7.65 10
-0.586 -0.439 6.583 10
-1.459 -1.998 5.252 10
-2.338 -2.841 4.348 10
-2.889 -3.281 3.948 10
-2.858 -3.005 3.613 10
-2.202 -1.971 3.2 10
-1.404 -0.559 2.639 10
-0.385 0.97 2.375 10
0.584 1.812 2.508 10
1.051 1.433 2.584 10
1.187 -0.175 2.895 10
1.172 -1.709 2.588 10
1.253 -2.503 1.872 10
1.447 -2.641 0.892 10
1.69 -2.17 -0.161 10
1.926 -1.073 -1.921 10
2.716 0.671 -8.245 10
3.918 3.706 -9.911 10
2.578 3.948 -3.748 10
0.708 2.113 1.185 10
-0.068 0.385 3.281 10
-0.113 -0.575 3.712 10
0.044 -0.44 2.892 10
0.229 0.155 1.939 10
0.396 0.588 1.133 10
0.597 1.175 -0.022 10
0.856 1.54 -2.243 10
0.995 1.438 -4.898 10
0.671 1.467 -4.382 10
0.035 1.889 -1.634 10
-0.364 2.277 0.468 10
-0.267 2.23 1.352 10
0.431 2.912 0.156 10
0.491 3.38 -1.134 10
0.425 3.533 -2.468 10
0.589 2.938 -2.403 10
1.452 1.808 -0.447 10
1.988 0.455 1.786 10
2.005 -0.434 3.098 10
1.847 -0.416 3.357 10
1.861 -0.03 2.961 10
1.942 0.481 2.217 10
2.101 0.95 1.426 10
2.305 1.165 0.508 10
2.419 1.152 -0.283 10
2.366 1.019 -1.099 10
1.794 0.788 -3.23 10
-0.531 0.175 -6.579 10
-1.978 0.123 -6.895 10
-2.392 -0.5 -3.353 10
-2.282 -2.252 0.472 10
-1.924 -3.544 2.442 10
-2.008 -4.396 1.991 10
-2.496 -5.309 -0.078 10
-3.117 -6.08 -2.423 10
-3.814 -6.351 -2.741 10
-4.277 -5.845 -1.536 10
-4.375 -5.424 -0.451 10
-4.412 -5.451 -0.156 10
-5.099 -6.017 -0.494 10
-6.468 -6.622 -1.401 10
-8.019 -6.072 -2.83 10
-7.416 -3.793 -3.09 10
-4.709 -1.06 -3.065 10
-1.057 1.467 -1.612 10
2.047 1.975 -0.055 10
